time,open,high,low,close,vol,date
1703635200000,5.758,6.09,5.5,5.929,14290884.72,2023-12-27
1703721600000,5.928,6.299,5.805,6.251,17355258.7,2023-12-28
1703808000000,6.251,6.308,5.664,5.81,16192033.11,2023-12-29
1703894400000,5.811,6.099,5.726,6.005,7778926.69,2023-12-30
1703980800000,6.006,7.454,5.927,6.92,35965684.19,2023-12-31
1704067200000,6.921,8.12,6.729,7.569,39540183.47,2024-01-01
1704153600000,7.57,7.826,7.38,7.644,7859365.43,2024-01-02
