,time,open,high,low,close,vol,date
110,1630108800000,176.2,177.1,171.3,175.6,316185.26963,2021-08-28
111,1630195200000,175.7,182.6,173.1,174.3,547343.58554,2021-08-29
112,1630281600000,174.4,176.5,166.5,167.3,468119.396,2021-08-30
113,1630368000000,167.4,175.4,165.6,171.5,553621.007,2021-08-31
114,1630454400000,171.6,182.8,168.5,180.9,692302.294,2021-09-01
115,1630540800000,180.9,187.9,179.4,183.3,683639.85445,2021-09-02
116,1630627200000,183.4,217.7,179.8,212.9,2071663.63126,2021-09-03
117,1630713600000,212.9,225.2,208.4,211.9,1448417.53392,2021-09-04
118,1630800000000,212.0,232.56,210.5,232.2,1007949.97992,2021-09-05
119,1630886400000,232.2,232.3,214.8,219.4,1001710.493,2021-09-06
120,1630972800000,219.4,221.9,162.1,178.5,2026882.59263,2021-09-07
121,1631059200000,178.4,189.0,169.3,179.7,1419232.641,2021-09-08
122,1631145600000,179.7,188.6,176.5,180.5,896655.718,2021-09-09
123,1631232000000,180.5,187.4,170.7,174.1,721100.842,2021-09-10
124,1631318400000,174.1,186.2,173.4,178.6,551963.071,2021-09-11
125,1631404800000,178.6,186.2,175.1,183.0,564714.696,2021-09-12
126,1631491200000,183.1,240.0,170.7,179.4,5437062.6741,2021-09-13
127,1631577600000,179.4,189.0,176.1,183.1,1091279.997,2021-09-14
128,1631664000000,183.0,192.1,179.6,189.0,745508.059,2021-09-15
129,1631750400000,189.1,195.4,181.5,185.2,935286.231,2021-09-16
130,1631836800000,185.2,190.5,177.5,180.0,566767.069,2021-09-17
131,1631923200000,180.0,185.8,177.9,181.4,372409.224,2021-09-18
132,1632009600000,181.3,181.7,172.5,175.6,364865.775,2021-09-19
133,1632096000000,175.6,176.0,153.3,157.2,1300459.67767,2021-09-20
134,1632182400000,157.2,162.3,144.7,148.5,988169.63393,2021-09-21
135,1632268800000,148.6,161.8,145.3,161.4,822665.566,2021-09-22
136,1632355200000,161.4,165.0,157.1,163.9,559513.522,2021-09-23
137,1632441600000,163.9,166.6,141.6,152.1,1236046.28455,2021-09-24
138,1632528000000,152.0,155.9,148.8,151.0,622457.078,2021-09-25
139,1632614400000,150.9,153.4,141.9,150.7,837958.065,2021-09-26
140,1632700800000,150.7,154.9,144.8,145.0,463173.188,2021-09-27
141,1632787200000,145.0,149.0,140.0,140.6,551914.7719,2021-09-28
142,1632873600000,140.5,150.4,139.7,144.7,505249.15568,2021-09-29
143,1632960000000,144.8,154.5,143.9,153.3,505878.24,2021-09-30
144,1633046400000,153.2,168.1,151.1,166.2,701432.917,2021-10-01
145,1633132800000,166.1,172.8,164.4,168.9,427845.773,2021-10-02
146,1633219200000,168.9,175.0,165.7,170.5,437060.787,2021-10-03
147,1633305600000,170.5,170.9,161.3,167.5,586624.931,2021-10-04
148,1633392000000,167.5,175.4,166.6,173.8,622714.612,2021-10-05
149,1633478400000,173.7,183.0,163.8,178.5,967921.404,2021-10-06
150,1633564800000,178.5,187.0,173.4,178.6,866672.447,2021-10-07
151,1633651200000,178.6,183.4,174.4,175.9,697493.034,2021-10-08
152,1633737600000,175.9,182.9,174.4,179.9,445979.888,2021-10-09
153,1633824000000,179.9,184.0,174.0,174.8,559785.153,2021-10-10
154,1633910400000,174.8,185.4,172.0,179.1,679614.987,2021-10-11
155,1633996800000,179.2,179.2,166.3,172.6,708173.9,2021-10-12
156,1634083200000,172.6,179.7,167.6,177.6,657952.562,2021-10-13
157,1634169600000,177.7,186.7,176.9,181.3,746399.181,2021-10-14
158,1634256000000,181.3,193.0,176.4,189.6,1143344.438,2021-10-15
159,1634342400000,189.7,192.6,185.0,186.0,576811.605,2021-10-16
160,1634428800000,186.0,188.1,176.4,183.7,475002.963,2021-10-17
161,1634515200000,183.8,187.6,178.5,185.6,591931.083,2021-10-18
162,1634601600000,185.5,191.6,183.1,188.8,598824.688,2021-10-19
163,1634688000000,188.8,209.4,185.6,207.3,1121684.82,2021-10-20
164,1634774400000,207.4,214.7,195.2,196.8,1129324.235,2021-10-21
165,1634860800000,196.8,201.5,187.9,191.0,731846.105,2021-10-22
166,1634947200000,191.0,198.0,188.7,196.3,413109.664,2021-10-23
167,1635033600000,196.3,199.9,185.2,190.4,568204.06,2021-10-24
168,1635120000000,190.4,197.4,189.6,195.5,435121.822,2021-10-25
169,1635206400000,195.5,199.4,190.3,197.6,571152.655,2021-10-26
170,1635292800000,197.5,205.0,171.1,179.3,1380721.926,2021-10-27
171,1635379200000,179.2,194.5,177.6,189.8,722390.735,2021-10-28
172,1635465600000,189.8,198.7,188.1,196.7,581094.6,2021-10-29
173,1635552000000,196.7,197.3,186.6,190.2,415371.62,2021-10-30
174,1635638400000,190.2,195.2,186.7,191.9,514684.875,2021-10-31
175,1635724800000,191.9,201.2,187.8,197.6,656176.592,2021-11-01
176,1635811200000,197.6,204.9,195.1,200.9,589454.742,2021-11-02
177,1635897600000,200.9,209.3,197.4,207.3,839855.941,2021-11-03
178,1635984000000,207.3,207.3,196.1,202.6,592543.494,2021-11-04
179,1636070400000,202.6,203.3,196.7,198.9,454701.028,2021-11-05
180,1636156800000,198.9,201.1,191.0,197.6,420636.051,2021-11-06
181,1636243200000,197.6,202.1,196.9,202.0,351383.08,2021-11-07
182,1636329600000,202.1,229.7,202.0,229.0,1380080.247,2021-11-08
183,1636416000000,229.0,274.6,226.5,262.0,3256268.81184,2021-11-09
184,1636502400000,262.0,295.7,251.6,260.4,3733558.8607,2021-11-10
185,1636588800000,260.3,274.2,250.5,262.3,1666490.106,2021-11-11
186,1636675200000,262.2,282.7,243.7,251.2,2414623.352,2021-11-12
187,1636761600000,251.1,264.2,245.2,257.7,1167201.211,2021-11-13
188,1636848000000,257.7,279.7,248.4,279.3,1358747.997,2021-11-14
189,1636934400000,279.3,281.5,259.0,263.0,1155933.609,2021-11-15
190,1637020800000,263.0,263.3,222.5,230.2,2396155.13,2021-11-16
191,1637107200000,230.4,235.4,217.6,229.6,1422751.183,2021-11-17
192,1637193600000,229.6,232.4,199.4,204.2,1689641.574,2021-11-18
193,1637280000000,204.1,221.3,199.5,217.9,1040819.801,2021-11-19
194,1637366400000,217.9,227.8,212.4,226.8,841347.754,2021-11-20
195,1637452800000,226.8,230.8,219.6,221.1,698329.313,2021-11-21
196,1637539200000,221.2,221.7,205.2,209.1,865031.634,2021-11-22
197,1637625600000,209.1,218.8,205.1,216.2,709895.649,2021-11-23
198,1637712000000,216.2,217.7,205.9,212.2,586526.86,2021-11-24
199,1637798400000,212.2,229.8,210.7,222.9,892094.61,2021-11-25
200,1637884800000,223.0,224.9,190.0,195.7,1536691.461,2021-11-26
201,1637971200000,195.7,201.0,190.6,195.1,524367.982,2021-11-27
202,1638057600000,195.0,199.9,182.0,199.5,723846.344,2021-11-28
203,1638144000000,199.5,209.5,194.9,205.5,810923.688,2021-11-29
204,1638230400000,205.5,219.9,197.4,207.8,1032919.457,2021-11-30
205,1638316800000,207.8,217.8,205.1,208.8,674057.314,2021-12-01
206,1638403200000,208.7,210.1,199.9,203.5,562121.73,2021-12-02
207,1638489600000,203.5,208.1,179.3,188.0,825086.4,2021-12-03
208,1638576000000,188.0,189.3,129.3,162.7,2758066.76925,2021-12-04
209,1638662400000,162.7,165.0,148.0,156.3,1075867.598,2021-12-05
210,1638748800000,156.3,164.5,141.3,161.3,1097434.113,2021-12-06
211,1638835200000,161.3,165.8,158.2,161.8,672241.01,2021-12-07
212,1638921600000,161.8,170.3,155.8,165.1,890527.252,2021-12-08
213,1639008000000,165.2,167.1,151.1,151.3,648228.982,2021-12-09
214,1639094400000,151.4,159.8,147.5,148.3,704610.428,2021-12-10
215,1639180800000,148.4,159.5,145.7,158.0,558649.677,2021-12-11
216,1639267200000,158.0,162.9,153.2,159.0,382460.669,2021-12-12
217,1639353600000,158.9,159.9,142.7,144.6,628722.159,2021-12-13
218,1639440000000,144.6,151.9,142.9,150.4,511641.769,2021-12-14
219,1639526400000,150.3,155.0,141.7,153.6,611833.278,2021-12-15
220,1639612800000,153.5,156.7,148.5,148.9,434853.361,2021-12-16
221,1639699200000,148.9,150.3,141.2,144.1,472455.023,2021-12-17
222,1639785600000,144.1,150.3,142.8,148.6,300448.219,2021-12-18
223,1639872000000,148.6,161.1,147.6,153.2,738406.682,2021-12-19
224,1639958400000,153.2,157.4,145.2,152.6,550918.769,2021-12-20
225,1640044800000,152.7,156.4,149.1,154.7,375493.205,2021-12-21
226,1640131200000,154.8,160.2,152.9,155.4,414964.85,2021-12-22
227,1640217600000,155.4,165.2,153.0,163.6,521673.021,2021-12-23
228,1640304000000,163.6,166.8,160.1,161.2,411411.856,2021-12-24
229,1640390400000,161.2,163.6,157.3,157.8,456068.094,2021-12-25
230,1640476800000,157.8,158.4,152.6,155.7,887961.059,2021-12-26
231,1640563200000,155.8,161.3,154.4,155.9,464363.98,2021-12-27
232,1640649600000,155.9,156.0,144.5,145.7,679901.014,2021-12-28
233,1640736000000,145.6,151.0,143.9,145.5,444947.628,2021-12-29
234,1640822400000,145.5,150.0,142.7,148.0,318121.046,2021-12-30
235,1640908800000,147.9,152.7,143.7,146.3,344892.41,2021-12-31
236,1640995200000,146.2,151.0,146.1,150.8,225155.54,2022-01-01
237,1641081600000,150.8,153.4,147.8,151.2,228350.087,2022-01-02
238,1641168000000,151.1,151.2,146.0,148.5,291038.873,2022-01-03
239,1641254400000,148.4,151.7,145.2,146.5,331705.663,2022-01-04
240,1641340800000,146.5,150.0,129.8,135.4,601964.057,2022-01-05
241,1641427200000,135.3,138.1,132.4,135.9,531427.357,2022-01-06
242,1641513600000,135.9,136.5,125.9,131.4,733975.31191,2022-01-07
243,1641600000000,131.4,134.8,124.8,129.4,450291.35478,2022-01-08
244,1641686400000,129.4,132.6,127.7,130.9,321828.343,2022-01-09
245,1641772800000,130.8,131.5,120.7,126.5,621002.30603,2022-01-10
246,1641859200000,126.6,133.5,125.7,131.6,396300.22,2022-01-11
247,1641945600000,131.6,142.3,130.8,141.9,387745.567,2022-01-12
248,1642032000000,142.0,142.4,134.6,136.7,462389.154,2022-01-13
249,1642118400000,136.7,146.7,135.8,144.7,588107.752,2022-01-14
250,1642204800000,144.7,150.7,144.0,147.7,461786.036,2022-01-15
251,1642291200000,147.6,149.0,143.2,146.4,323952.665,2022-01-16
252,1642377600000,146.4,153.9,144.1,151.2,809014.895,2022-01-17
253,1642464000000,151.1,153.4,138.6,141.5,605404.359,2022-01-18
254,1642550400000,141.4,143.0,133.2,136.2,437642.165,2022-01-19
255,1642636800000,136.2,142.9,128.8,129.7,404805.365,2022-01-20
256,1642723200000,129.6,131.1,109.8,114.5,1024703.15234,2022-01-21
257,1642809600000,114.5,117.0,96.3,108.4,1345786.1907,2022-01-22
258,1642896000000,108.4,112.8,105.6,112.3,588082.317,2022-01-23
259,1642982400000,112.3,112.3,97.5,109.5,1098206.519,2022-01-24
260,1643068800000,109.6,109.9,105.1,107.8,589373.563,2022-01-25
261,1643155200000,107.9,116.5,104.6,106.9,774954.382,2022-01-26
262,1643241600000,107.0,110.0,102.8,106.9,563991.766,2022-01-27
263,1643328000000,106.8,110.0,105.2,109.4,463842.238,2022-01-28
264,1643414400000,109.5,112.4,107.5,110.8,345775.899,2022-01-29
265,1643500800000,110.9,112.2,107.0,108.6,276376.291,2022-01-30
266,1643587200000,108.5,111.3,104.3,109.5,447814.467,2022-01-31
267,1643673600000,109.4,116.9,108.2,115.0,597661.679,2022-02-01
268,1643760000000,115.1,116.0,107.3,108.3,512026.267,2022-02-02
269,1643846400000,108.3,111.1,105.4,111.0,380748.903,2022-02-03
270,1643932800000,110.9,121.5,108.7,121.3,649501.138,2022-02-04
271,1644019200000,121.3,123.8,118.8,121.7,442597.015,2022-02-05
272,1644105600000,121.8,128.0,120.5,127.6,415141.018,2022-02-06
273,1644192000000,127.5,139.9,125.0,137.4,694509.795,2022-02-07
274,1644278400000,137.4,142.9,130.4,133.7,974024.21,2022-02-08
275,1644364800000,133.6,141.0,132.0,140.1,615072.437,2022-02-09
276,1644451200000,140.0,143.8,134.0,134.6,722895.221,2022-02-10
277,1644537600000,134.5,134.8,124.8,125.6,536508.563,2022-02-11
278,1644624000000,125.6,127.6,120.8,126.7,328295.304,2022-02-12
279,1644710400000,126.7,128.9,123.5,125.6,261891.161,2022-02-13
280,1644796800000,125.6,127.0,121.4,124.6,311463.001,2022-02-14
281,1644883200000,124.6,132.6,123.9,131.5,372015.055,2022-02-15
282,1644969600000,131.6,131.8,125.4,127.7,325088.116,2022-02-16
283,1645056000000,127.8,129.0,114.8,116.3,535445.236,2022-02-17
284,1645142400000,116.3,123.6,114.1,114.9,686552.347,2022-02-18
285,1645228800000,114.9,117.2,113.0,115.5,361933.434,2022-02-19
286,1645315200000,115.5,115.8,108.4,110.6,468241.931,2022-02-20
287,1645401600000,110.6,114.5,102.0,102.8,631230.777,2022-02-21
288,1645488000000,102.7,107.9,100.2,107.4,537388.743,2022-02-22
289,1645574400000,107.4,111.5,104.9,105.4,432495.97,2022-02-23
290,1645660800000,105.3,111.0,90.0,104.1,1288797.47718,2022-02-24
291,1645747200000,104.2,110.7,101.5,109.2,604602.878,2022-02-25
292,1645833600000,109.2,115.0,106.6,108.2,456598.44,2022-02-26
293,1645920000000,108.1,110.2,101.1,102.9,417924.626,2022-02-27
294,1646006400000,102.9,113.9,101.2,113.7,574622.74,2022-02-28
295,1646092800000,113.7,116.0,109.4,112.5,601477.274,2022-03-01
296,1646179200000,112.5,114.7,109.1,110.3,513465.217,2022-03-02
297,1646265600000,110.3,113.0,107.9,111.7,638112.361,2022-03-03
298,1646352000000,111.7,112.7,99.0,101.0,635993.785,2022-03-04
299,1646438400000,101.0,105.4,99.4,104.9,298763.798,2022-03-05
300,1646524800000,104.9,106.0,100.6,101.1,312844.282,2022-03-06
301,1646611200000,101.1,103.9,96.2,98.4,518690.842,2022-03-07
302,1646697600000,98.3,102.6,97.8,100.7,489539.231,2022-03-08
303,1646784000000,100.8,109.3,100.4,106.9,548748.759,2022-03-09
304,1646870400000,106.9,107.1,99.5,102.5,544448.846,2022-03-10
305,1646956800000,102.6,107.0,99.6,104.6,462322.473,2022-03-11
306,1647043200000,104.6,108.0,104.5,105.6,273690.902,2022-03-12
307,1647129600000,105.5,107.4,101.0,101.7,267778.849,2022-03-13
308,1647216000000,101.7,106.4,100.8,105.6,461259.961,2022-03-14
309,1647302400000,105.5,108.6,102.4,106.8,455884.752,2022-03-15
310,1647388800000,106.9,112.2,105.6,111.4,627565.504,2022-03-16
311,1647475200000,111.3,111.7,108.5,110.2,315598.565,2022-03-17
312,1647561600000,110.2,113.0,107.7,111.9,362061.811,2022-03-18
313,1647648000000,111.8,117.3,111.4,116.8,455077.798,2022-03-19
314,1647734400000,116.8,118.5,111.3,114.9,456736.029,2022-03-20
315,1647820800000,114.9,116.8,113.1,116.0,414783.622,2022-03-21
316,1647907200000,116.1,123.7,115.6,122.7,613158.765,2022-03-22
317,1647993600000,122.7,124.5,118.5,122.4,404116.575,2022-03-23
318,1648080000000,122.5,127.7,120.0,126.5,494673.517,2022-03-24
319,1648166400000,126.4,127.3,121.5,123.9,388911.114,2022-03-25
320,1648252800000,124.0,125.6,121.9,124.8,222339.521,2022-03-26
321,1648339200000,124.8,129.8,123.2,129.7,360946.115,2022-03-27
322,1648425600000,129.7,132.6,126.7,127.6,485087.181,2022-03-28
323,1648512000000,127.6,132.0,127.0,130.1,402240.888,2022-03-29
324,1648598400000,130.0,134.1,125.8,131.1,469285.075,2022-03-30
325,1648684800000,131.1,132.9,121.1,123.8,925439.976,2022-03-31
326,1648771200000,123.9,126.4,119.1,124.8,459214.201,2022-04-01
327,1648857600000,124.8,128.3,123.5,124.8,446188.67,2022-04-02
328,1648944000000,124.9,129.5,123.6,128.7,304078.019,2022-04-03
329,1649030400000,128.8,128.9,121.2,124.8,459946.591,2022-04-04
330,1649116800000,124.8,127.3,122.5,122.7,266800.707,2022-04-05
331,1649203200000,122.8,123.2,111.4,111.7,609814.446,2022-04-06
332,1649289600000,111.6,115.0,110.1,114.1,302722.598,2022-04-07
333,1649376000000,114.0,115.3,109.6,110.7,361955.502,2022-04-08
334,1649462400000,110.7,113.0,110.0,112.7,192659.628,2022-04-09
335,1649548800000,112.7,114.5,110.0,110.3,201089.865,2022-04-10
336,1649635200000,110.3,110.7,101.8,102.4,440456.851,2022-04-11
337,1649721600000,102.5,105.8,101.7,104.8,298962.751,2022-04-12
338,1649808000000,104.9,110.8,103.9,110.5,389766.945,2022-04-13
339,1649894400000,110.6,112.4,105.9,107.3,323593.487,2022-04-14
340,1649980800000,107.3,112.9,107.0,111.0,303062.025,2022-04-15
341,1650067200000,111.0,114.9,110.1,114.3,256441.818,2022-04-16
342,1650153600000,114.3,115.1,108.2,108.8,275657.857,2022-04-17
343,1650240000000,108.8,111.5,105.2,111.3,433957.577,2022-04-18
344,1650326400000,111.3,114.2,110.6,113.8,267982.503,2022-04-19
345,1650412800000,113.8,114.2,110.7,111.9,317572.869,2022-04-20
346,1650499200000,111.9,114.5,105.4,106.8,374445.22,2022-04-21
347,1650585600000,106.8,108.7,104.7,105.4,307003.595,2022-04-22
348,1650672000000,105.4,107.2,104.4,105.1,151820.201,2022-04-23
349,1650758400000,105.2,105.9,103.5,104.6,188484.103,2022-04-24
350,1650844800000,104.6,104.9,98.3,104.6,464513.108,2022-04-25
351,1650931200000,104.6,105.4,96.3,98.6,370089.57,2022-04-26
352,1651017600000,98.6,102.0,97.7,100.5,295862.61,2022-04-27
353,1651104000000,100.6,105.8,99.7,103.3,543891.391,2022-04-28
354,1651190400000,103.3,104.5,98.4,100.4,394065.385,2022-04-29
355,1651276800000,100.3,101.6,93.5,95.8,343937.913,2022-04-30
356,1651363200000,95.9,100.0,94.4,99.3,295463.925,2022-05-01
357,1651449600000,99.3,101.9,98.3,100.7,330388.68,2022-05-02
358,1651536000000,100.7,101.4,97.4,99.4,307980.668,2022-05-03
359,1651622400000,99.3,107.1,99.0,106.3,475753.421,2022-05-04
360,1651708800000,106.3,106.9,94.8,96.8,586614.195,2022-05-05
361,1651795200000,96.8,98.4,92.9,96.7,494007.711,2022-05-06
362,1651881600000,96.7,97.4,92.6,94.3,298037.215,2022-05-07
363,1651968000000,94.3,95.8,91.5,93.9,441180.21,2022-05-08
364,1652054400000,93.8,94.9,75.2,76.2,1075917.38183,2022-05-09
365,1652140800000,76.2,85.0,73.3,80.2,1335840.74274,2022-05-10
366,1652227200000,80.1,82.8,64.2,66.6,2156656.19047,2022-05-11
367,1652313600000,66.7,69.9,54.4,64.5,2076325.53921,2022-05-12
368,1652400000000,64.4,73.2,63.2,67.9,1132719.666,2022-05-13
369,1652486400000,67.8,70.3,64.2,68.9,556982.007,2022-05-14
370,1652572800000,68.8,71.8,65.9,71.6,508046.555,2022-05-15
371,1652659200000,71.5,71.6,64.9,67.3,577142.751,2022-05-16
372,1652745600000,67.2,73.9,67.1,73.2,639716.3,2022-05-17
373,1652832000000,73.1,74.4,65.7,66.0,701726.501,2022-05-18
374,1652918400000,65.9,72.7,64.6,72.1,690029.823,2022-05-19
375,1653004800000,72.1,73.5,66.7,68.6,755303.038,2022-05-20
376,1653091200000,68.6,70.7,67.9,69.8,274675.04,2022-05-21
377,1653177600000,69.8,72.6,69.4,71.7,290794.185,2022-05-22
378,1653264000000,71.6,74.0,68.3,69.1,613835.768,2022-05-23
379,1653350400000,69.0,70.8,67.0,70.2,492877.962,2022-05-24
380,1653436800000,70.3,71.7,67.9,68.2,414049.811,2022-05-25
381,1653523200000,68.2,68.9,60.4,63.5,730443.128,2022-05-26
