,time,open,high,low,close,vol,date
78,1643241600000,2463.0,2521.0,2316.43,2424.25,599481.7159,2022-01-27
79,1643328000000,2424.02,2558.98,2357.88,2544.99,485149.8065,2022-01-28
80,1643414400000,2544.99,2636.66,2520.01,2601.43,376666.8246,2022-01-29
81,1643500800000,2601.43,2640.0,2542.5,2601.68,290770.0859,2022-01-30
82,1643587200000,2601.67,2706.77,2476.07,2686.94,444584.851,2022-01-31
83,1643673600000,2686.94,2813.0,2673.52,2787.23,390034.27362,2022-02-01
84,1643760000000,2787.48,2810.88,2612.72,2680.67,447852.1228,2022-02-02
85,1643846400000,2680.25,2726.64,2576.05,2695.46,405043.3931,2022-02-03
86,1643932800000,2695.21,2995.0,2671.4,2994.99,664002.9328,2022-02-04
87,1644019200000,2994.99,3060.47,2958.01,3012.65,356803.3071,2022-02-05
88,1644105600000,3012.64,3074.56,2950.21,3054.99,249394.5966,2022-02-06
89,1644192000000,3055.0,3186.0,2991.8,3139.77,455070.2529,2022-02-07
90,1644278400000,3139.77,3232.87,3025.21,3116.69,514773.5837,2022-02-08
91,1644364800000,3116.69,3269.7,3055.0,3243.94,370267.8913,2022-02-09
92,1644451200000,3243.6,3283.66,3056.74,3072.49,578212.8383,2022-02-10
93,1644537600000,3072.36,3138.62,2879.0,2927.54,462025.8751,2022-02-11
94,1644624000000,2927.54,2985.98,2858.3,2918.88,336250.3131,2022-02-12
95,1644710400000,2918.58,2954.4,2836.7,2871.13,242751.3547,2022-02-13
96,1644796800000,2871.14,2964.97,2829.01,2929.75,381778.238,2022-02-14
97,1644883200000,2929.75,3196.19,2912.06,3183.52,448971.754,2022-02-15
98,1644969600000,3183.53,3186.77,3044.03,3122.3,319997.6244,2022-02-16
99,1645056000000,3122.31,3160.0,2851.55,2891.87,488693.2624,2022-02-17
100,1645142400000,2891.88,2943.97,2750.0,2779.48,502977.4069,2022-02-18
101,1645228800000,2779.3,2830.96,2694.45,2763.63,293838.0025,2022-02-19
102,1645315200000,2763.63,2764.64,2576.0,2621.99,386384.904,2022-02-20
103,1645401600000,2621.99,2759.51,2558.0,2568.02,761838.9858,2022-02-21
104,1645488000000,2568.03,2665.74,2500.0,2636.29,692639.4942,2022-02-22
105,1645574400000,2636.28,2753.55,2575.83,2579.71,504470.1412,2022-02-23
106,1645660800000,2579.7,2740.0,2300.0,2596.2,1395732.7753,2022-02-24
107,1645747200000,2596.26,2834.97,2571.72,2768.49,679394.1762,2022-02-25
108,1645833600000,2768.05,2878.0,2727.5,2779.47,418485.2529,2022-02-26
109,1645920000000,2779.47,2836.33,2557.98,2616.79,650198.7785,2022-02-27
110,1646006400000,2616.79,2951.6,2568.62,2920.95,733794.4488,2022-02-28
111,1646092800000,2920.83,3037.94,2854.09,2976.33,673901.6976,2022-03-01
112,1646179200000,2976.33,3043.91,2914.21,2947.3,614623.7461,2022-03-02
113,1646265600000,2947.31,2970.97,2785.0,2833.99,446192.2353,2022-03-03
114,1646352000000,2834.0,2836.17,2573.0,2622.1,556178.7588,2022-03-04
115,1646438400000,2622.11,2685.12,2589.38,2665.15,268730.3036,2022-03-05
116,1646524800000,2665.16,2676.29,2535.0,2551.29,336487.9099,2022-03-06
117,1646611200000,2551.3,2649.0,2445.0,2491.12,620171.6787,2022-03-07
118,1646697600000,2491.12,2624.0,2480.15,2575.97,561659.7421,2022-03-08
119,1646784000000,2575.98,2775.85,2567.7,2726.98,562771.7403,2022-03-09
120,1646870400000,2726.98,2733.25,2550.27,2606.7,559029.9377,2022-03-10
121,1646956800000,2606.69,2676.78,2522.57,2556.86,494583.6568,2022-03-11
122,1647043200000,2556.86,2616.79,2553.39,2568.8,219236.5711,2022-03-12
123,1647129600000,2568.8,2603.32,2493.0,2515.65,316942.1601,2022-03-13
124,1647216000000,2515.66,2609.6,2498.67,2589.41,386630.1912,2022-03-14
125,1647302400000,2589.42,2669.0,2507.0,2617.73,461202.3014,2022-03-15
126,1647388800000,2617.74,2788.0,2603.38,2773.81,666224.7217,2022-03-16
127,1647475200000,2773.8,2836.0,2746.42,2811.92,379312.541,2022-03-17
128,1647561600000,2811.91,2984.0,2765.59,2938.92,556535.7966,2022-03-18
129,1647648000000,2938.84,2987.7,2890.86,2950.84,325971.5398,2022-03-19
130,1647734400000,2950.85,2964.17,2817.21,2861.38,377608.8214,2022-03-20
131,1647820800000,2861.39,2960.57,2829.81,2890.03,450223.9073,2022-03-21
132,1647907200000,2890.03,3052.85,2886.43,2969.64,564868.9839,2022-03-22
133,1647993600000,2969.64,3045.2,2920.65,3036.0,453962.7298,2022-03-23
134,1648080000000,3035.99,3129.11,2999.11,3110.76,577171.5239,2022-03-24
135,1648166400000,3110.75,3193.28,3076.0,3102.14,489099.5572,2022-03-25
136,1648252800000,3102.13,3153.2,3084.9,3145.0,207134.847,2022-03-26
137,1648339200000,3145.01,3299.37,3126.02,3295.65,335467.4145,2022-03-27
138,1648425600000,3295.65,3431.15,3275.01,3332.92,527237.1133,2022-03-28
139,1648512000000,3332.91,3481.87,3329.68,3400.51,465899.8226,2022-03-29
140,1648598400000,3400.51,3446.9,3331.84,3385.79,356082.5231,2022-03-30
141,1648684800000,3385.8,3444.83,3261.35,3281.51,455091.2395,2022-03-31
142,1648771200000,3281.51,3481.29,3210.68,3455.21,532169.2392,2022-04-01
143,1648857600000,3455.2,3532.2,3433.14,3443.77,499893.29,2022-04-02
144,1648944000000,3443.77,3580.34,3412.11,3521.91,381581.7683,2022-04-03
145,1649030400000,3521.9,3547.0,3405.97,3519.5,449984.1586,2022-04-04
146,1649116800000,3519.5,3555.0,3400.0,3406.99,397782.7437,2022-04-05
147,1649203200000,3407.0,3407.5,3162.39,3168.51,736273.1047,2022-04-06
148,1649289600000,3168.52,3268.98,3143.15,3227.19,458179.3272,2022-04-07
149,1649376000000,3227.2,3314.02,3173.52,3192.39,502422.5048,2022-04-08
150,1649462400000,3192.39,3268.4,3181.28,3258.57,212444.2566,2022-04-09
151,1649548800000,3258.57,3307.22,3193.0,3203.04,232303.2326,2022-04-10
152,1649635200000,3203.04,3213.63,2950.0,2979.74,693394.2912,2022-04-11
153,1649721600000,2979.75,3085.0,2950.0,3027.66,579522.9505,2022-04-12
154,1649808000000,3027.65,3128.97,2996.86,3118.28,419101.494,2022-04-13
155,1649894400000,3118.28,3145.0,2976.3,3021.98,408382.5572,2022-04-14
156,1649980800000,3021.98,3060.92,2993.13,3040.56,249626.2981,2022-04-15
157,1650067200000,3040.57,3086.1,3010.03,3059.3,176352.4165,2022-04-16
158,1650153600000,3059.3,3083.0,2981.7,2988.06,243772.074,2022-04-17
159,1650240000000,2988.07,3069.6,2883.22,3055.56,510251.6536,2022-04-18
160,1650326400000,3055.56,3131.0,3030.34,3101.77,359375.0038,2022-04-19
161,1650412800000,3101.74,3166.5,3036.45,3076.04,415000.0685,2022-04-20
162,1650499200000,3076.03,3180.0,2942.31,2983.58,562699.697,2022-04-21
163,1650585600000,2983.57,3034.32,2930.35,2962.39,452433.082,2022-04-22
164,1650672000000,2962.39,2978.03,2913.89,2933.03,187576.7324,2022-04-23
165,1650758400000,2933.04,2967.06,2912.09,2921.0,218957.0222,2022-04-24
166,1650844800000,2920.99,3025.65,2797.01,3006.62,619198.3616,2022-04-25
167,1650931200000,3006.63,3039.54,2767.0,2809.67,531184.3504,2022-04-26
168,1651017600000,2809.68,2919.87,2794.46,2888.96,488951.2416,2022-04-27
169,1651104000000,2888.95,2980.0,2853.83,2936.93,537392.9978,2022-04-28
170,1651190400000,2936.92,2946.46,2776.63,2817.13,525978.147,2022-04-29
171,1651276800000,2817.13,2841.63,2709.26,2726.66,367757.2469,2022-04-30
172,1651363200000,2726.67,2849.9,2716.13,2824.81,442544.8792,2022-05-01
173,1651449600000,2824.81,2894.22,2778.78,2856.54,521706.8567,2022-05-02
174,1651536000000,2856.54,2861.47,2755.19,2781.7,371331.1796,2022-05-03
175,1651622400000,2781.7,2965.85,2771.74,2940.64,548738.0668,2022-05-04
176,1651708800000,2940.65,2954.65,2683.0,2747.97,734845.3194,2022-05-05
177,1651795200000,2747.96,2758.18,2632.95,2692.85,711449.3234,2022-05-06
178,1651881600000,2692.86,2704.36,2584.75,2635.34,371271.4532,2022-05-07
179,1651968000000,2635.35,2642.0,2484.0,2519.71,757615.3415,2022-05-08
180,1652054400000,2519.71,2530.78,2225.0,2228.55,1574924.9793,2022-05-09
181,1652140800000,2229.0,2457.34,2200.0,2342.05,1550626.1387,2022-05-10
182,1652227200000,2342.04,2451.37,2005.0,2084.99,2022864.83806,2022-05-11
183,1652313600000,2084.99,2195.0,1800.0,1960.22,2305192.90836,2022-05-12
184,1652400000000,1960.22,2147.54,1940.23,2009.69,1134042.3387,2022-05-13
185,1652486400000,2009.69,2070.06,1951.21,2056.48,563788.3078,2022-05-14
186,1652572800000,2056.47,2167.0,2000.68,2145.29,514398.2587,2022-05-15
187,1652659200000,2145.29,2145.29,1979.12,2023.66,822070.8531,2022-05-16
188,1652745600000,2023.66,2122.42,2008.0,2090.72,568249.0448,2022-05-17
189,1652832000000,2090.72,2110.72,1908.0,1915.11,631577.2341,2022-05-18
190,1652918400000,1915.11,2040.39,1903.18,2019.55,741476.9794,2022-05-19
191,1653004800000,2019.55,2064.0,1923.0,1959.08,576981.5371,2022-05-20
192,1653091200000,1959.08,1990.86,1937.36,1975.07,238869.7632,2022-05-21
193,1653177600000,1975.06,2056.41,1966.33,2043.19,355735.1927,2022-05-22
194,1653264000000,2043.19,2088.5,1957.12,1973.32,636085.0224,2022-05-23
195,1653350400000,1973.33,1993.83,1913.02,1979.41,534096.972,2022-05-24
196,1653436800000,1979.4,2022.34,1934.61,1942.63,524786.3091,2022-05-25
197,1653523200000,1942.64,1966.01,1735.0,1792.23,1168740.57514,2022-05-26
198,1653609600000,1792.24,1822.26,1703.0,1727.27,1296693.28537,2022-05-27
199,1653696000000,1727.26,1808.98,1722.26,1792.22,558271.1818,2022-05-28
200,1653782400000,1792.21,1827.4,1759.96,1813.64,432430.611,2022-05-29
201,1653868800000,1813.64,2013.0,1803.18,1998.78,814922.8359,2022-05-30
202,1653955200000,1998.78,2016.45,1925.0,1941.9,751103.4226,2022-05-31
203,1654041600000,1941.9,1972.58,1763.75,1817.95,1037841.2706,2022-06-01
204,1654128000000,1817.96,1853.05,1782.42,1834.08,788784.4017,2022-06-02
205,1654214400000,1834.09,1843.91,1737.0,1775.12,741282.5346,2022-06-03
206,1654300800000,1775.13,1816.0,1748.43,1804.58,388279.4579,2022-06-04
207,1654387200000,1804.58,1830.17,1773.05,1806.23,371974.5061,2022-06-05
208,1654473600000,1806.22,1920.0,1804.35,1859.84,804250.3567,2022-06-06
209,1654560000000,1859.84,1874.98,1725.13,1813.33,1397598.2288,2022-06-07
210,1654646400000,1813.33,1838.77,1765.28,1791.88,941510.1373,2022-06-08
211,1654732800000,1791.88,1833.0,1777.33,1788.81,535310.9618,2022-06-09
212,1654819200000,1788.8,1804.32,1655.93,1662.91,955035.79239,2022-06-10
213,1654905600000,1662.91,1682.21,1496.74,1532.89,1220325.2542,2022-06-11
214,1654992000000,1532.89,1547.0,1423.0,1434.84,1563225.37018,2022-06-12
215,1655078400000,1434.84,1455.0,1165.45,1209.82,3626351.66536,2022-06-13
216,1655164800000,1209.35,1268.45,1075.8,1208.9,2716493.80131,2022-06-14
217,1655251200000,1208.9,1250.0,1014.4,1237.52,3114823.13621,2022-06-15
218,1655337600000,1237.53,1257.85,1051.55,1068.5,1447386.8304,2022-06-16
219,1655424000000,1068.5,1118.0,1051.11,1086.94,1220677.9491,2022-06-17
220,1655510400000,1086.93,1097.58,881.56,995.13,2308983.5187,2022-06-18
221,1655596800000,995.12,1158.62,936.15,1128.53,2018599.4499,2022-06-19
222,1655683200000,1128.53,1170.0,1053.0,1128.24,1721772.9132,2022-06-20
223,1655769600000,1128.24,1194.0,1109.23,1125.85,1306095.3757,2022-06-21
224,1655856000000,1125.86,1127.33,1043.65,1050.19,1306959.8593,2022-06-22
225,1655942400000,1050.19,1155.0,1045.3,1144.72,1278257.0899,2022-06-23
226,1656028800000,1144.71,1245.43,1132.0,1225.02,1337137.483,2022-06-24
227,1656115200000,1225.02,1256.77,1180.0,1242.36,861986.6177,2022-06-25
228,1656201600000,1242.31,1280.0,1194.6,1197.79,884184.273,2022-06-26
229,1656288000000,1197.79,1238.93,1172.49,1192.51,868734.2061,2022-06-27
230,1656374400000,1192.51,1237.99,1136.32,1144.05,1104065.2211,2022-06-28
231,1656460800000,1144.05,1156.8,1087.42,1100.21,1295517.796,2022-06-29
232,1656547200000,1100.21,1106.62,998.0,1071.01,1420670.3656,2022-06-30
233,1656633600000,1071.02,1117.0,1033.44,1059.73,1562255.1439,2022-07-01
234,1656720000000,1059.73,1078.88,1028.29,1067.01,714812.0804,2022-07-02
235,1656806400000,1067.01,1088.34,1040.78,1074.26,644746.3337,2022-07-03
236,1656892800000,1074.26,1160.9,1045.37,1151.0,1150108.9861,2022-07-04
237,1656979200000,1151.01,1174.9,1076.34,1132.5,1398961.4495,2022-07-05
238,1657065600000,1132.51,1205.0,1111.44,1186.57,1211768.0757,2022-07-06
239,1657152000000,1186.57,1254.29,1163.18,1237.49,1001316.079,2022-07-07
240,1657238400000,1237.49,1276.46,1193.15,1214.04,1189518.3631,2022-07-08
241,1657324800000,1214.03,1235.4,1204.67,1217.02,576337.1809,2022-07-09
242,1657411200000,1217.02,1219.95,1153.0,1168.36,1018038.6506,2022-07-10
243,1657497600000,1168.37,1171.29,1091.71,1096.4,1201652.3048,2022-07-11
244,1657584000000,1096.37,1098.26,1033.46,1038.58,1261349.6321,2022-07-12
245,1657670400000,1038.58,1119.18,1006.32,1115.0,2035605.8299,2022-07-13
246,1657756800000,1115.01,1214.65,1072.11,1193.42,1605101.9262,2022-07-14
247,1657843200000,1193.42,1287.82,1181.05,1231.25,1466037.2584,2022-07-15
248,1657929600000,1231.25,1422.91,1191.23,1355.85,1493809.9226,2022-07-16
249,1658016000000,1355.84,1387.0,1319.04,1338.65,1246202.8795,2022-07-17
250,1658102400000,1338.65,1597.47,1336.07,1581.04,2029918.76521,2022-07-18
251,1658188800000,1581.03,1631.0,1493.11,1542.32,1846048.6816,2022-07-19
252,1658275200000,1542.33,1620.4,1484.23,1521.58,1351177.4247,2022-07-20
253,1658361600000,1521.63,1605.98,1463.56,1575.45,1247327.4963,2022-07-21
254,1658448000000,1575.45,1650.05,1516.11,1535.27,1170723.0873,2022-07-22
255,1658534400000,1535.27,1596.51,1488.0,1548.67,851284.7339,2022-07-23
256,1658620800000,1548.66,1664.34,1545.67,1597.7,1009935.8997,2022-07-24
257,1658707200000,1597.7,1609.55,1435.58,1440.79,1418390.9809,2022-07-25
258,1658793600000,1440.79,1454.11,1356.17,1449.12,1199643.7408,2022-07-26
259,1658880000000,1449.12,1644.44,1420.83,1635.74,1513426.0413,2022-07-27
260,1658966400000,1635.74,1784.79,1593.27,1724.52,1578145.07555,2022-07-28
261,1659052800000,1724.52,1765.99,1655.02,1721.68,1205266.5703,2022-07-29
262,1659139200000,1721.68,1744.85,1673.01,1697.0,735132.5286,2022-07-30
263,1659225600000,1697.0,1754.69,1666.0,1678.12,696326.8079,2022-07-31
264,1659312000000,1678.12,1704.68,1606.12,1630.28,801566.5648,2022-08-01
265,1659398400000,1630.28,1678.0,1559.28,1630.91,1081964.5104,2022-08-02
266,1659484800000,1630.91,1685.03,1589.71,1618.16,777724.7413,2022-08-03
267,1659571200000,1618.16,1662.79,1580.39,1607.96,735552.181,2022-08-04
268,1659657600000,1607.97,1742.07,1605.64,1736.81,1005846.4712,2022-08-05
269,1659744000000,1736.81,1749.93,1685.26,1690.6,523314.6444,2022-08-06
270,1659830400000,1690.6,1729.79,1668.0,1700.19,439904.764,2022-08-07
271,1659916800000,1700.2,1818.0,1693.87,1777.05,781620.5443,2022-08-08
272,1660003200000,1777.05,1790.83,1667.93,1702.76,818171.1019,2022-08-09
273,1660089600000,1702.76,1885.0,1656.78,1853.57,1317767.5127,2022-08-10
274,1660176000000,1853.58,1942.0,1850.32,1880.19,1105261.9009,2022-08-11
275,1660262400000,1880.19,1964.71,1853.06,1958.28,717628.1015,2022-08-12
276,1660348800000,1958.28,2020.0,1946.5,1983.55,695876.0293,2022-08-13
277,1660435200000,1983.55,2030.0,1906.0,1935.31,569583.4852,2022-08-14
278,1660521600000,1935.32,2012.47,1872.31,1899.06,949162.3305,2022-08-15
279,1660608000000,1899.05,1915.0,1853.0,1876.67,622729.1499,2022-08-16
280,1660694400000,1876.67,1959.43,1818.74,1834.25,951824.8975,2022-08-17
281,1660780800000,1834.24,1882.37,1821.25,1846.39,606254.024,2022-08-18
282,1660867200000,1846.39,1848.0,1602.37,1609.01,1419826.9515,2022-08-19
283,1660953600000,1609.0,1657.08,1523.67,1576.04,914615.9226,2022-08-20
284,1661040000000,1576.03,1646.52,1562.34,1618.13,780662.6062,2022-08-21
285,1661126400000,1618.13,1629.72,1529.92,1624.66,941192.8954,2022-08-22
286,1661212800000,1624.65,1676.07,1563.76,1665.41,940246.932,2022-08-23
287,1661299200000,1665.4,1694.13,1604.92,1656.56,744667.6078,2022-08-24
288,1661385600000,1656.56,1722.0,1653.68,1695.11,603090.713,2022-08-25
289,1661472000000,1695.11,1706.45,1486.85,1508.18,1149912.8292,2022-08-26
290,1661558400000,1508.18,1518.42,1447.52,1491.06,756136.6768,2022-08-27
291,1661644800000,1491.06,1511.0,1424.0,1426.76,544846.4486,2022-08-28
292,1661731200000,1426.76,1559.99,1422.08,1551.8,826252.0831,2022-08-29
293,1661817600000,1551.79,1606.13,1473.61,1524.59,1003075.0172,2022-08-30
294,1661904000000,1524.59,1619.78,1524.59,1554.1,949227.6775,2022-08-31
295,1661990400000,1554.11,1599.0,1512.77,1586.16,728710.482,2022-09-01
296,1662076800000,1586.17,1650.0,1546.41,1575.35,919009.6598,2022-09-02
297,1662163200000,1575.35,1582.71,1534.28,1557.46,321397.2189,2022-09-03
298,1662249600000,1557.45,1583.66,1540.66,1579.28,296591.1166,2022-09-04
299,1662336000000,1579.29,1631.99,1556.56,1617.8,503492.937,2022-09-05
300,1662422400000,1617.8,1687.4,1555.0,1559.01,1010722.8578,2022-09-06
301,1662508800000,1559.01,1657.5,1490.66,1630.0,850991.4243,2022-09-07
302,1662595200000,1630.0,1663.56,1595.06,1635.37,645124.0085,2022-09-08
303,1662681600000,1635.37,1746.13,1630.51,1718.23,837458.2126,2022-09-09
304,1662768000000,1718.24,1789.0,1706.03,1774.12,411046.2466,2022-09-10
305,1662854400000,1774.12,1789.0,1720.1,1766.11,409287.7263,2022-09-11
306,1662940800000,1766.12,1783.0,1693.0,1716.37,630774.6032,2022-09-12
307,1663027200000,1716.37,1760.51,1560.54,1574.4,1134549.7256,2022-09-13
308,1663113600000,1574.4,1647.01,1552.38,1638.39,764562.5393,2022-09-14
309,1663200000000,1638.4,1655.2,1458.0,1472.75,1335499.8047,2022-09-15
310,1663286400000,1472.76,1483.35,1405.52,1433.9,693597.2425,2022-09-16
311,1663372800000,1433.9,1476.13,1409.12,1468.83,421391.3743,2022-09-17
312,1663459200000,1468.82,1469.63,1325.55,1334.51,804113.468,2022-09-18
313,1663545600000,1334.51,1393.35,1280.0,1375.98,974855.198,2022-09-19
314,1663632000000,1375.98,1384.78,1312.71,1322.93,658027.1465,2022-09-20
315,1663718400000,1322.94,1408.9,1220.0,1245.78,1192266.7379,2022-09-21
316,1663804800000,1245.79,1350.08,1237.32,1326.46,904282.2725,2022-09-22
317,1663891200000,1326.47,1360.0,1262.15,1327.25,974052.3644,2022-09-23
318,1663977600000,1327.24,1349.33,1306.52,1317.13,517557.3497,2022-09-24
319,1664064000000,1317.13,1337.0,1269.27,1294.63,515533.8409,2022-09-25
320,1664150400000,1294.62,1340.42,1277.85,1336.17,799166.4333,2022-09-26
321,1664236800000,1336.17,1400.0,1303.75,1328.02,860584.8944,2022-09-27
322,1664323200000,1328.01,1355.7,1253.2,1337.2,919314.9131,2022-09-28
323,1664409600000,1337.2,1352.02,1288.52,1335.7,770591.6895,2022-09-29
324,1664496000000,1335.69,1373.19,1313.35,1328.72,740753.611,2022-09-30
325,1664582400000,1328.71,1333.69,1302.68,1311.79,252081.9056,2022-10-01
326,1664668800000,1311.79,1317.93,1270.0,1276.72,371740.0407,2022-10-02
327,1664755200000,1276.72,1329.9,1263.04,1323.09,483775.2435,2022-10-03
328,1664841600000,1323.1,1369.55,1318.66,1361.49,476207.6702,2022-10-04
329,1664928000000,1361.5,1364.77,1316.29,1352.2,483508.7782,2022-10-05
330,1665014400000,1352.2,1383.99,1345.01,1352.06,573975.324,2022-10-06
331,1665100800000,1352.07,1361.75,1317.26,1331.1,491999.8776,2022-10-07
332,1665187200000,1331.1,1337.35,1303.51,1315.48,203391.6612,2022-10-08
333,1665273600000,1315.48,1329.0,1307.26,1323.13,186201.9185,2022-10-09
334,1665360000000,1323.13,1338.0,1288.0,1290.03,393663.0114,2022-10-10
335,1665446400000,1290.03,1298.0,1267.01,1280.11,429430.3941,2022-10-11
336,1665532800000,1280.11,1306.87,1275.25,1294.44,369712.5759,2022-10-12
337,1665619200000,1294.44,1301.58,1190.0,1287.08,945618.3163,2022-10-13
338,1665705600000,1287.08,1343.12,1283.39,1296.27,669742.8093,2022-10-14
339,1665792000000,1296.26,1301.69,1263.64,1274.92,287100.9529,2022-10-15
