time,open,high,low,close,vol,date
1682208000000,87.0,87.09,84.11,86.75,395182.074,2023-04-23
1682294400000,86.74,89.03,85.86,88.31,651422.316,2023-04-24
1682380800000,88.32,91.77,87.18,91.03,767570.935,2023-04-25
1682467200000,91.03,93.96,84.21,88.13,985517.498,2023-04-26
1682553600000,88.14,90.64,87.26,89.73,669510.161,2023-04-27
1682640000000,89.73,90.36,87.66,89.63,464509.676,2023-04-28
1682726400000,89.62,91.64,89.23,91.08,351205.815,2023-04-29
1682812800000,91.08,91.43,87.76,88.22,396494.58,2023-04-30
1682899200000,88.24,88.86,85.13,86.75,537906.62,2023-05-01
1682985600000,86.76,89.18,86.0,88.2,425254.867,2023-05-02
1683072000000,88.2,89.86,85.4,88.88,561552.261,2023-05-03
1683158400000,88.88,89.15,87.39,88.38,317092.93,2023-05-04
1683244800000,88.39,89.69,86.16,88.61,462767.029,2023-05-05
1683331200000,88.62,89.36,80.56,83.26,808799.894,2023-05-06
1683417600000,83.27,84.69,82.93,83.42,405461.481,2023-05-07
1683504000000,83.41,85.25,75.2,77.71,1093958.201,2023-05-08
1683590400000,77.72,80.1,77.31,79.9,652411.76,2023-05-09
1683676800000,79.91,82.04,77.12,80.93,862746.998,2023-05-10
1683763200000,80.93,81.97,78.37,80.88,787875.496,2023-05-11
1683849600000,80.89,81.48,77.07,80.45,770849.129,2023-05-12
1683936000000,80.45,81.09,79.78,80.26,378311.771,2023-05-13
1684022400000,80.26,84.02,79.55,83.5,475081.378,2023-05-14
1684108800000,83.49,88.5,82.14,86.89,1110552.095,2023-05-15
1684195200000,86.91,90.55,86.13,89.99,1212427.879,2023-05-16
1684281600000,89.99,95.0,89.59,93.88,1631954.238,2023-05-17
1684368000000,93.88,94.21,89.15,90.43,778910.547,2023-05-18
1684454400000,90.44,93.31,90.26,91.8,674615.432,2023-05-19
1684540800000,91.78,92.78,90.21,92.42,331961.718,2023-05-20
1684627200000,92.41,93.49,91.14,92.18,434485.442,2023-05-21
1684713600000,92.17,92.79,89.81,90.83,462506.227,2023-05-22
1684800000000,90.83,93.11,90.38,91.7,437608.283,2023-05-23
1684886400000,91.7,91.89,84.33,85.82,1241381.96,2023-05-24
1684972800000,85.83,86.79,82.54,86.57,836219.141,2023-05-25
1685059200000,86.57,88.2,86.05,87.08,684744.479,2023-05-26
1685145600000,87.08,88.81,86.91,88.55,335522.417,2023-05-27
1685232000000,88.56,92.35,88.14,91.45,582851.729,2023-05-28
1685318400000,91.46,92.18,90.12,90.86,484868.109,2023-05-29
1685404800000,90.86,93.3,90.51,92.25,553236.455,2023-05-30
1685491200000,92.25,92.72,87.5,90.42,730322.072,2023-05-31
1685577600000,90.42,95.98,89.17,94.19,1356811.01,2023-06-01
1685664000000,94.17,95.7,92.58,95.45,714015.964,2023-06-02
1685750400000,95.45,97.56,94.15,96.03,596590.884,2023-06-03
1685836800000,96.03,96.5,93.8,94.19,492464.068,2023-06-04
1685923200000,94.19,94.58,83.56,87.71,1320394.36,2023-06-05
1686009600000,87.7,91.47,85.64,90.92,836859.771,2023-06-06
1686096000000,90.93,91.31,87.34,88.85,691677.146,2023-06-07
1686182400000,88.83,89.53,87.19,88.5,405790.611,2023-06-08
1686268800000,88.49,89.98,86.66,89.3,437545.529,2023-06-09
1686355200000,89.3,89.34,73.56,77.13,1931078.315,2023-06-10
1686441600000,77.14,78.98,76.15,77.68,601244.43,2023-06-11
1686528000000,77.68,77.91,75.07,77.5,624473.429,2023-06-12
1686614400000,77.5,79.79,76.26,77.5,560306.834,2023-06-13
1686700800000,77.5,78.14,70.75,73.15,678793.191,2023-06-14
1686787200000,73.15,75.14,72.08,74.6,512970.921,2023-06-15
1686873600000,74.61,76.91,74.12,76.13,419230.737,2023-06-16
1686960000000,76.13,77.87,75.73,76.86,301798.536,2023-06-17
1687046400000,76.87,78.47,76.22,77.19,294006.387,2023-06-18
1687132800000,77.2,77.83,76.05,77.48,316595.527,2023-06-19
1687219200000,77.48,80.95,75.68,80.33,550346.966,2023-06-20
1687305600000,80.34,87.4,80.0,85.05,1229357.89,2023-06-21
1687392000000,85.04,88.85,84.0,85.93,796900.675,2023-06-22
1687478400000,85.94,93.12,85.02,91.26,1034513.877,2023-06-23
1687564800000,91.28,93.8,86.35,89.71,834154.053,2023-06-24
1687651200000,89.72,90.46,86.6,88.2,566508.551,2023-06-25
1687737600000,88.2,90.35,85.74,87.21,656513.038,2023-06-26
1687824000000,87.22,89.44,86.9,88.07,470344.953,2023-06-27
1687910400000,88.06,88.1,81.36,83.02,639774.735,2023-06-28
1687996800000,83.01,85.75,82.91,84.73,484623.807,2023-06-29
1688083200000,84.73,112.0,84.28,108.7,5474715.293,2023-06-30
1688169600000,108.7,113.0,102.86,107.1,2614144.4,2023-07-01
1688256000000,107.1,114.0,105.09,113.58,2299237.775,2023-07-02
1688342400000,113.57,115.0,105.55,107.27,1444586.945,2023-07-03
1688428800000,107.27,109.59,103.5,104.27,935566.37,2023-07-04
1688515200000,104.27,106.63,98.6,102.6,1410427.816,2023-07-05
1688601600000,102.6,105.95,95.14,95.25,1703635.889,2023-07-06
1688688000000,95.25,98.61,94.21,98.23,866824.098,2023-07-07
1688774400000,98.22,98.49,96.55,97.79,431026.029,2023-07-08
1688860800000,97.78,98.41,94.41,95.08,468670.42,2023-07-09
1688947200000,95.08,97.81,91.62,96.72,1108435.576,2023-07-10
1689033600000,96.73,98.35,95.51,96.77,775748.275,2023-07-11
1689120000000,96.76,97.85,94.12,96.21,681194.17,2023-07-12
1689206400000,96.21,104.41,95.61,101.85,1780959.223,2023-07-13
1689292800000,101.85,103.63,91.96,95.13,1470606.515,2023-07-14
1689379200000,95.12,95.79,93.74,94.78,474351.647,2023-07-15
1689465600000,94.77,95.36,91.84,92.89,493219.168,2023-07-16
1689552000000,92.89,93.58,89.15,92.2,825195.015,2023-07-17
1689638400000,92.19,92.95,89.37,91.56,547028.221,2023-07-18
1689724800000,91.55,94.23,91.39,91.99,610568.712,2023-07-19
1689811200000,92.0,95.02,91.39,92.37,763855.203,2023-07-20
1689897600000,92.37,94.79,91.68,94.09,562398.104,2023-07-21
1689984000000,94.1,96.46,91.2,92.09,523224.177,2023-07-22
1690070400000,92.09,93.62,91.52,93.16,459296.754,2023-07-23
1690156800000,93.15,93.43,87.27,89.14,744271.418,2023-07-24
1690243200000,89.14,90.19,88.55,89.45,437773.574,2023-07-25
1690329600000,89.45,91.17,88.5,90.64,523849.498,2023-07-26
1690416000000,90.63,91.99,89.66,90.6,492615.117,2023-07-27
1690502400000,90.59,92.0,90.53,91.44,400613.116,2023-07-28
1690588800000,91.44,94.9,90.84,94.32,483778.285,2023-07-29
1690675200000,94.33,96.18,90.82,94.03,1123107.136,2023-07-30
1690761600000,94.03,95.06,91.07,92.28,751748.352,2023-07-31
1690848000000,92.28,94.12,88.1,93.94,1191154.381,2023-08-01
1690934400000,93.95,94.68,85.7,87.54,1519927.122,2023-08-02
1691020800000,87.53,88.38,80.5,82.55,1131674.185,2023-08-03
1691107200000,82.55,83.92,80.74,82.2,956964.968,2023-08-04
1691193600000,82.2,83.42,81.35,83.12,353881.791,2023-08-05
1691280000000,83.11,83.49,81.68,82.57,376251.971,2023-08-06
1691366400000,82.57,83.44,79.29,82.49,531623.828,2023-08-07
1691452800000,82.48,85.47,81.75,83.86,735916.528,2023-08-08
1691539200000,83.85,84.61,83.13,84.08,381592.396,2023-08-09
1691625600000,84.08,84.39,82.66,83.14,337566.353,2023-08-10
1691712000000,83.13,83.72,82.68,83.58,186712.308,2023-08-11
1691798400000,83.58,84.0,83.27,83.47,178561.007,2023-08-12
1691884800000,83.48,83.81,81.01,81.92,331226.641,2023-08-13
1691971200000,81.92,83.13,81.5,82.11,330529.723,2023-08-14
1692057600000,82.11,82.25,77.0,79.26,600119.042,2023-08-15
1692144000000,79.27,79.61,72.75,74.56,1050727.642,2023-08-16
1692230400000,74.57,75.84,56.0,64.77,1709946.722,2023-08-17
1692316800000,64.77,65.97,63.04,63.98,1283276.079,2023-08-18
1692403200000,63.98,65.01,63.51,64.18,511070.915,2023-08-19
1692489600000,64.17,65.89,63.98,65.25,328241.945,2023-08-20
1692576000000,65.25,67.31,64.34,67.0,795770.097,2023-08-21
1692662400000,67.0,67.38,62.02,64.83,726834.414,2023-08-22
1692748800000,64.83,66.86,64.06,65.64,548642.362,2023-08-23
1692835200000,65.63,65.9,63.9,64.88,352946.421,2023-08-24
1692921600000,64.88,65.47,63.5,65.13,400427.672,2023-08-25
1693008000000,65.13,65.59,64.9,65.01,205559.917,2023-08-26
1693094400000,65.0,65.95,64.83,65.39,232033.928,2023-08-27
1693180800000,65.39,65.76,63.97,65.52,401983.007,2023-08-28
1693267200000,65.51,70.69,64.6,68.86,953145.162,2023-08-29
1693353600000,68.85,69.03,66.5,67.65,422458.336,2023-08-30
1693440000000,67.65,68.36,63.13,63.89,688058.059,2023-08-31
1693526400000,63.88,64.25,61.83,62.98,569049.852,2023-09-01
1693612800000,62.98,64.75,62.95,64.59,295503.141,2023-09-02
1693699200000,64.58,64.91,63.57,63.93,257480.232,2023-09-03
1693785600000,63.93,65.01,63.0,63.75,389301.433,2023-09-04
1693872000000,63.75,63.79,62.58,63.15,475655.47,2023-09-05
1693958400000,63.15,63.91,61.36,62.87,463879.229,2023-09-06
1694044800000,62.88,64.49,62.48,63.71,372442.946,2023-09-07
1694131200000,63.71,64.24,61.51,62.61,370397.71,2023-09-08
1694217600000,62.6,63.3,62.52,63.06,153119.403,2023-09-09
1694304000000,63.06,63.06,60.02,61.11,486962.352,2023-09-10
1694390400000,61.12,61.66,57.68,58.85,792927.547,2023-09-11
1694476800000,58.85,61.53,58.65,59.96,617319.813,2023-09-12
1694563200000,59.96,62.85,59.63,61.98,511853.421,2023-09-13
1694649600000,61.98,63.44,61.95,62.83,638084.848,2023-09-14
1694736000000,62.83,66.27,62.55,65.89,540624.758,2023-09-15
1694822400000,65.89,67.05,64.41,65.38,391265.329,2023-09-16
1694908800000,65.38,65.42,62.75,63.55,497205.276,2023-09-17
1694995200000,63.57,67.9,62.9,65.89,790412.337,2023-09-18
1695081600000,65.87,68.41,65.59,67.28,527023.356,2023-09-19
1695168000000,67.28,67.87,63.24,64.55,931126.906,2023-09-20
1695254400000,64.55,65.01,62.92,64.69,449081.78,2023-09-21
1695340800000,64.69,65.88,63.89,64.37,442545.403,2023-09-22
1695427200000,64.37,65.26,64.37,65.07,387901.571,2023-09-23
1695513600000,65.06,65.1,63.25,63.58,207773.25,2023-09-24
1695600000000,63.58,65.06,62.56,64.33,258415.693,2023-09-25
1695686400000,64.34,65.08,63.02,63.8,371056.263,2023-09-26
1695772800000,63.8,65.56,63.04,63.53,351266.028,2023-09-27
1695859200000,63.53,65.54,63.14,65.21,446339.742,2023-09-28
1695945600000,65.22,66.5,64.91,65.55,350400.956,2023-09-29
1696032000000,65.55,66.6,65.34,65.97,179434.202,2023-09-30
1696118400000,65.98,68.85,65.83,68.19,430058.027,2023-10-01
1696204800000,68.19,68.42,65.11,65.97,558987.867,2023-10-02
1696291200000,65.98,66.93,65.26,65.5,264841.857,2023-10-03
1696377600000,65.5,65.52,63.01,64.4,389378.985,2023-10-04
1696464000000,64.39,65.28,63.72,64.8,371850.64,2023-10-05
1696550400000,64.81,65.98,64.37,65.5,258989.347,2023-10-06
1696636800000,65.5,66.27,64.95,65.45,177304.899,2023-10-07
1696723200000,65.45,65.98,64.97,65.34,316323.185,2023-10-08
1696809600000,65.34,65.36,61.51,63.07,448896.385,2023-10-09
1696896000000,63.07,63.82,62.57,63.61,234743.163,2023-10-10
1696982400000,63.6,63.75,61.08,61.55,287049.191,2023-10-11
1697068800000,61.55,61.55,60.33,61.12,285371.231,2023-10-12
1697155200000,61.12,61.76,61.06,61.49,212683.673,2023-10-13
